Wikidata_URI15	FICE	College_name	State	Type	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	rating	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	DBpedia_URI	label	label_comp	id	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q182973	1892	University of Iowa	IA	I	706	509	432.0	579	872	643	549.0	723	486	308	260	10	1064	http://dbpedia.org/resource/University_of_Iowa	high	high	184	http://dbpedia.org/resource/University_of_Iowa	http://yago-knowledge.org/resource/University_of_Iowa	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUS33XME======
http://www.wikidata.org/entity/Q7898705	1893	Upper Iowa University	IA	IIB	*	*	287.0	303	*	*	348.0	366	4	5	6	12	27	http://dbpedia.org/resource/Upper_Iowa_University	low	low	185	http://dbpedia.org/resource/Upper_Iowa_University	http://yago-knowledge.org/resource/Upper_Iowa_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLQOBSXEX2JN53WCX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q7971008	1896	Wartburg College	IA	IIB	447	370	308.0	358	564	469	385.0	451	25	21	29	4	89	http://dbpedia.org/resource/Wartburg_College	medium	medium	186	http://dbpedia.org/resource/Wartburg_College	http://yago-knowledge.org/resource/Wartburg_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BOJ2GE5LSM5PUG33MNRSWOZI=
http://www.wikidata.org/entity/Q8016768	1900	William Penn College	IA	IIB	351	312	269.0	294	420	386	335.0	363	8	11	19	7	45	http://dbpedia.org/resource/William_Penn_University	low	low	187	http://dbpedia.org/resource/William_Penn_University	http://yago-knowledge.org/resource/William_Penn_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3JNRWGSYLNL5IGK3TOL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q891082	1616	Boise State University	ID	IIA	448	391	354.0	391	566	498	453.0	498	157	111	100	7	427	http://dbpedia.org/resource/Boise_State_University	medium	medium	188	http://dbpedia.org/resource/Boise_State_University	http://yago-knowledge.org/resource/Boise_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPNFZWKX2TORQXIZK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q5146733	1617	Albertson College of Idaho	ID	IIB	424	338	266.0	336	540	430	338.0	428	16	20	19	1	56	http://dbpedia.org/resource/College_of_Idaho	low	low	189	http://dbpedia.org/resource/College_of_Idaho	http://yago-knowledge.org/resource/College_of_Idaho	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRWGKZ3FL5XWMX2JMRQWQ3Y=
http://www.wikidata.org/entity/Q1656608	1620	Idaho State University	ID	IIA	466	382	337.0	368	588	487	433.0	471	128	99	113	120	460	http://dbpedia.org/resource/Idaho_State_University	medium	medium	190	http://dbpedia.org/resource/Idaho_State_University	http://yago-knowledge.org/resource/Idaho_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLEMFUG6X2TORQXIZK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q1822063	1621	Lewis-Clark State College	ID	IIB	391	329	292.0	338	499	425	381.0	436	39	35	35	1	110	http://dbpedia.org/resource/Lewis%E2%80%93Clark_State_College	low	low	191	http://dbpedia.org/resource/Lewis-Clark_State_College		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3QMFTWKL2MMV3WS4ZNINWGC4TLL5JXIYLUMVPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q7060132	1624	Northwest Nazarene College	ID	IIB	*	*		341	*	*		448	0	0	0	0	71	http://dbpedia.org/resource/Northwest_Nazarene_University	low	medium	192	http://dbpedia.org/resource/Northwest_Nazarene_University	http://yago-knowledge.org/resource/Northwest_Nazarene_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQ53FON2F6TTBPJQXEZLOMVPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q1854488	1626	University of Idaho	ID	I	514	408	373.0	438	640	514	472.0	550	217	165	155	9	546	http://dbpedia.org/resource/University_of_Idaho	medium	medium	193	http://dbpedia.org/resource/University_of_Idaho	http://yago-knowledge.org/resource/University_of_Idaho	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUSZDBNBXQ====
http://www.wikidata.org/entity/Q3298337	1633	Augustana College	IL	IIB	527	425	362.0	418	648	523	449.0	517	41	28	50	18	137	http://dbpedia.org/resource/Augustana_College_(Illinois)	medium	medium	194	http://dbpedia.org/resource/Augustana_College_(Illinois)	http://yago-knowledge.org/resource/Augustana_College_(Illinois)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLVM52XG5DBNZQV6Q3PNRWGKZ3FL4UES3DMNFXG62LTFE======
http://www.wikidata.org/entity/Q11959672	1634	Aurora University	IL	IIB	434	379	339.0	372	528	461	402.0	447	18	16	19	16	69	http://dbpedia.org/resource/Aurora_University	medium	medium	195	http://dbpedia.org/resource/Aurora_University	http://yago-knowledge.org/resource/Aurora_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLVOJXXEYK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q4858478	1635	Barat College	IL	IIB	507	405	333.0	402	599	473	394.0	474	9	9	14	0	32	http://dbpedia.org/resource/Barat_College	medium	medium	196	http://dbpedia.org/resource/Barat_College	http://yago-knowledge.org/resource/Barat_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBOJQXIX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q4922670	1639	Blackburn University	IL	IIB	*	*		312	*	*		370	0	0	0	0	23	http://dbpedia.org/resource/Blackburn_College_(Illinois)	low	low	197	http://dbpedia.org/resource/Blackburn_College_(Illinois)	http://yago-knowledge.org/resource/Blackburn_College_(Illinois)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMMFRWWYTVOJXF6Q3PNRWGKZ3FL4UES3DMNFXG62LTFE======
http://www.wikidata.org/entity/Q897052	1641	Bradley University	IL	IIA	570	464	378.0	442	679	562	449.0	529	75	88	100	30	295	http://dbpedia.org/resource/Bradley_University	medium	medium	198	http://dbpedia.org/resource/Bradley_University	http://yago-knowledge.org/resource/Bradley_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSMFSGYZLZL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q5149662	1665	Columbia College	IL	IIB	*	*		349	*	*		446	0	0	0	0	171	http://dbpedia.org/resource/Columbia_College_Chicago	low	medium	199	http://dbpedia.org/resource/Columbia_College_Chicago	http://yago-knowledge.org/resource/Columbia_College_Chicago	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNR2W2YTJMFPUG33MNRSWOZK7INUGSY3BM5XQ====
http://www.wikidata.org/entity/Q326342	1666	Concordia University	IL	IIB	399	351	295.0	351	487	435	374.0	435	30	23	24	1	78	http://dbpedia.org/resource/Concordia_University	medium	low	200	http://dbpedia.org/resource/Concordia_University	http://yago-knowledge.org/resource/Concordia_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNZRW64TENFQV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q1179603	1671	DePaul University	IL	IIA	702	543	427.0	524	857	681	527.0	648	120	173	152	55	500	http://dbpedia.org/resource/DePaul_University	high	high	201	http://dbpedia.org/resource/DePaul_University	http://yago-knowledge.org/resource/DePaul_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFKBQXK3C7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q624985	1674	Eastern Illinois University	IL	IIA	442	373	333.0	364	515	438	393.0	428	190	161	120	87	560	http://dbpedia.org/resource/Eastern_Illinois_University	medium	low	202	http://dbpedia.org/resource/Eastern_Illinois_University	http://yago-knowledge.org/resource/Eastern_Illinois_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLBON2GK4TOL5EWY3DJNZXWS427KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q5411163	1678	Eureka College	IL	IIB	*	370	315.0	355	*	458	390.0	438	5	16	16	0	37	http://dbpedia.org/resource/Eureka_College	medium	low	203	http://dbpedia.org/resource/Eureka_College	http://yago-knowledge.org/resource/Eureka_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLVOJSWWYK7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q5604671	1684	Greenville College	IL	IIB	374	331	292.0	336	466	424	370.0	422	27	11	15	4	57	http://dbpedia.org/resource/Greenville_College	low	low	204	http://dbpedia.org/resource/Greenville_College	http://yago-knowledge.org/resource/Greenville_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3SMVSW45TJNRWGKX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q574316	1688	Illinois College	IL	IIB	522	424	347.0	424	621	503	410.0	502	16	18	14	3	51	http://dbpedia.org/resource/Illinois_College	medium	medium	205	http://dbpedia.org/resource/Illinois_College	http://yago-knowledge.org/resource/Illinois_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLMNRUW433JONPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q659706	1691	Illinois Institute of Technology	IL	I	680	480	452.0	512	836	606	558.0	636	93	81	73	11	287	http://dbpedia.org/resource/Illinois_Institute_of_Technology	high	high	206	http://dbpedia.org/resource/Illinois_Institute_of_Technology	http://yago-knowledge.org/resource/Illinois_Institute_of_Technology	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLMNRUW433JONPUS3TTORUXI5LUMVPW6ZS7KRSWG2DON5WG6Z3Z
http://www.wikidata.org/entity/Q558922	1692	Illinois State University	IL	I	548	436	373.0	460	638	514	445.0	541	289	187	244	0	720	http://dbpedia.org/resource/Illinois_State_University	medium	medium	207	http://dbpedia.org/resource/Illinois_State_University	http://yago-knowledge.org/resource/Illinois_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLMNRUW433JONPVG5DBORSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q915866	1694	Chicago State University	IL	IIA	446	369	320.0	345	509	425	371.0	399	120	65	77	14	351	http://dbpedia.org/resource/Chicago_State_University	low	low	208	http://dbpedia.org/resource/Chicago_State_University	http://yago-knowledge.org/resource/Chicago_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3INFRWCZ3PL5JXIYLUMVPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q2159219	1696	Illinois Wesleyan University	IL	IIB	570	452	374.0	445	729	593	477.0	572	32	42	47	8	129	http://dbpedia.org/resource/Illinois_Wesleyan_University	medium	medium	209	http://dbpedia.org/resource/Illinois_Wesleyan_University	http://yago-knowledge.org/resource/Illinois_Wesleyan_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLMNRUW433JONPVOZLTNRSXSYLOL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q6304221	1700	Judson College	IL	IIB	400	358	305.0	358	486	445	366.0	438	10	12	6	1	29	http://dbpedia.org/resource/Judson_College_(Alabama)	medium	low	210	http://dbpedia.org/resource/Judson_College_(Alabama)	http://yago-knowledge.org/resource/Judson_College_(Alabama)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STVMRZW63S7INXWY3DFM5SV6KCBNRQWEYLNMEUQ====
http://www.wikidata.org/entity/Q6388894	1703	Kendall College	IL	IIB	*	357		319	*	423		377	1	11	3	4	19	http://dbpedia.org/resource/Kendall_College	low	low	211	http://dbpedia.org/resource/Kendall_College	http://yago-knowledge.org/resource/Kendall_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FNZSGC3DML5BW63DMMVTWK===
http://www.wikidata.org/entity/Q669442	1704	Knox College	IL	IIB	508	414	342.0	432	650	518	416.0	544	35	17	20	5	77	http://dbpedia.org/resource/Knox_College_(Illinois)	medium	medium	212	http://dbpedia.org/resource/Knox_College_(Illinois)	http://yago-knowledge.org/resource/Knox_College_(Illinois)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3ON54F6Q3PNRWGKZ3FL4UES3DMNFXG62LTFE======
http://www.wikidata.org/entity/Q6475861	1706	Lake Forest College	IL	IIB	644	475	402.0	495	843	650	543.0	662	26	22	24	5	81	http://dbpedia.org/resource/Lake_Forest_College	medium	high	213	http://dbpedia.org/resource/Lake_Forest_College	http://yago-knowledge.org/resource/Lake_Forest_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBNNSV6RTPOJSXG5C7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q6537128	1707	Lewis University	IL	IIA	467	392	330.0	357	561	481	407.0	437	37	20	29	52	138	http://dbpedia.org/resource/Lewis_University	medium	low	214	http://dbpedia.org/resource/Lewis_University	http://yago-knowledge.org/resource/Lewis_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDFO5UXGX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q1537759	1710	Loyola University of Chicago	IL	I	761	536	433.0	570	924	664	536.0	701	164	230	163	6	563	http://dbpedia.org/resource/Loyola_University_Chicago	high	high	215	http://dbpedia.org/resource/Loyola_University_Chicago	http://yago-knowledge.org/resource/Loyola_University_Chicago	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPPFXWYYK7KVXGS5TFOJZWS5DZL5BWQ2LDMFTW6===
http://www.wikidata.org/entity/Q6722050	1717	MacMurray College	IL	IIB	324	263	250.0	262	393	334	307.0	318	13	9	16	31	69	http://dbpedia.org/resource/MacMurray_College	low	low	216	http://dbpedia.org/resource/MacMurray_College	http://yago-knowledge.org/resource/MacMurray_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBMNGXK4TSMF4V6Q3PNRWGKZ3F
http://www.wikidata.org/entity/Q12061548	1722	McKendree College	IL	IIB	433	397	341.0	381	539	493	407.0	467	16	10	16	5	47	http://dbpedia.org/resource/McKendree_University	medium	medium	217	http://dbpedia.org/resource/McKendree_University	http://yago-knowledge.org/resource/McKendree_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLDJNSW4ZDSMVSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q3893320	1724	Millikin University	IL	IIB	478	409	313.0	386	583	501	383.0	472	34	38	46	6	124	http://dbpedia.org/resource/Millikin_University	medium	medium	218	http://dbpedia.org/resource/Millikin_University	http://yago-knowledge.org/resource/Millikin_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJNRWGS23JNZPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q6901065	1725	Monmouth College	IL	IIB	443	339	325.0	381	544	412	385.0	464	20	12	11	1	44	http://dbpedia.org/resource/Monmouth_College	medium	medium	219	http://dbpedia.org/resource/Monmouth_College	http://yago-knowledge.org/resource/Monmouth_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNZWW65LUNBPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q6974219	1733	National-Louis University	IL	IIA	490	405	337.0	348	566	472	394.0	405	20	51	120	23	253	http://dbpedia.org/resource/National_Louis_University	low	low	220	http://dbpedia.org/resource/National_Louis_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBORUW63TBNRPUY33VNFZV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q7054728	1734	North Central College	IL	IIB	473	399	348.0	398	588	501	437.0	497	24	40	28	5	97	http://dbpedia.org/resource/North_Central_College	medium	medium	221	http://dbpedia.org/resource/North_Central_College	http://yago-knowledge.org/resource/North_Central_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQX2DMVXHI4TBNRPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q3551466	1735	North Park College	IL	IIB	415	337	285.0	339	540	426	352.0	431	23	18	18	2	65	http://dbpedia.org/resource/North_Park_University	low	low	222	http://dbpedia.org/resource/North_Park_University	http://yago-knowledge.org/resource/North_Park_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQX2QMFZGWX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q1191344	1737	Northern Illinois University	IL	I	578	435	375.0	440	667	509	443.0	515	314	266	246	112	944	http://dbpedia.org/resource/Northern_Illinois_University	medium	medium	223	http://dbpedia.org/resource/Northern_Illinois_University	http://yago-knowledge.org/resource/Northern_Illinois_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQZLSNZPUS3DMNFXG62LTL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q309350	1739	Northwestern University	IL	I	860	596	496.0	712	1045	735	602.0	868	460	209	203	0	872	http://dbpedia.org/resource/Northwestern_University	high	high	224	http://dbpedia.org/resource/Northwestern_University	http://yago-knowledge.org/resource/Northwestern_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQ53FON2GK4TOL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q7088000	1741	Olivet Nazarene University	IL	IIA	391	335	278.0	320	476	412	346.0	395	26	22	36	8	92	http://dbpedia.org/resource/Olivet_Nazarene_University	low	low	225	http://dbpedia.org/resource/Olivet_Nazarene_University	http://yago-knowledge.org/resource/Olivet_Nazarene_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3MNF3GK5C7JZQXUYLSMVXGKX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q7245134	1744	Principia College	IL	IIB	465	400	345.0	395	572	540	414.0	490	20	9	13	7	49	http://dbpedia.org/resource/Principia_College	medium	medium	226	http://dbpedia.org/resource/Principia_College	http://yago-knowledge.org/resource/Principia_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQNFQV6Q3PNRWGKZ3F
http://www.wikidata.org/entity/Q7272195	1745	Quincy University	IL	IIB	372	371	285.0	345	459	462	351.0	427	18	21	14	2	55	http://dbpedia.org/resource/Quincy_University	low	low	227	http://dbpedia.org/resource/Quincy_University	http://yago-knowledge.org/resource/Quincy_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULVNFXGG6K7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q2124886	1749	Roosevelt University	IL	IIA	484	405	359.0	416	610	517	464.0	531	50	58	42	2	152	http://dbpedia.org/resource/Roosevelt_University	medium	medium	228	http://dbpedia.org/resource/Roosevelt_University	http://yago-knowledge.org/resource/Roosevelt_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPN5ZWK5TFNR2F6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q5290854	1750	Rosary College	IL	IIB	448	378	377.0	382	543	479	454.0	468	10	25	34	3	72	http://dbpedia.org/resource/Dominican_University_(Illinois)	medium	medium	229	http://dbpedia.org/resource/Dominican_University_(Illinois)	http://yago-knowledge.org/resource/Dominican_University_(Illinois)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDPNVUW42LDMFXF6VLONF3GK4TTNF2HSXZIJFWGY2LON5UXGKI=
http://www.wikidata.org/entity/Q4887352	1767	Illinois Benedictine College	IL	IIA	463	395	315.0	409	576	493	403.0	511	38	36	17	0	91	http://dbpedia.org/resource/Benedictine_University	medium	medium	230	http://dbpedia.org/resource/Benedictine_University	http://yago-knowledge.org/resource/Benedictine_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNZSWI2LDORUW4ZK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q3945126	1768	Saint Xavier University	IL	IIA	551	452	388.0	439	667	548	471.0	531	22	78	53	6	159	http://dbpedia.org/resource/Saint_Xavier_University	medium	medium	231	http://dbpedia.org/resource/Saint_Xavier_University	http://yago-knowledge.org/resource/Saint_Xavier_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHIX2YMF3GSZLSL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q1927705	1772	Trinity College	IL	IIB	*	346	291.0	320	*	406	347.0	377	5	11	13	2	31	http://dbpedia.org/resource/Trinity_College_(Connecticut)	low	low	232	http://dbpedia.org/resource/Trinity_College_(Connecticut)	http://yago-knowledge.org/resource/Trinity_College_(Connecticut)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSNFXGS5DZL5BW63DMMVTWKXZIINXW43TFMN2GSY3VOQUQ====
http://www.wikidata.org/entity/Q131252	1774	University of Chicago	IL	I	894	586	515.0	742	1104	724	636.0	916	467	138	161	36	802	http://dbpedia.org/resource/University_of_Chicago	high	high	233	http://dbpedia.org/resource/University_of_Chicago	http://yago-knowledge.org/resource/University_of_Chicago	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUG2DJMNQWO3Y=
http://www.wikidata.org/entity/Q7895531	1775	University of Illinois-Urbana	IL	I	682	493	421.0	570	783	574	494.0	659	927	520	393	1	1868	http://dbpedia.org/resource/University_of_Illinois_School_of_Architecture	high	high	234	http://dbpedia.org/resource/University_of_Illinois_School_of_Architecture	http://yago-knowledge.org/resource/University_of_Illinois_School_of_Architecture	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUS3DMNFXG62LTL5JWG2DPN5WF633GL5AXEY3INF2GKY3UOVZGK===
http://www.wikidata.org/entity/Q955764	1776	University of Illinois-Chicago	IL	I	656	476	411.0	513	755	555	483.0	596	401	369	296	20	1135	http://dbpedia.org/resource/University_of_Illinois_at_Chicago	high	high	235	http://dbpedia.org/resource/University_of_Illinois_at_Chicago	http://yago-knowledge.org/resource/University_of_Illinois_at_Chicago	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUS3DMNFXG62LTL5QXIX2DNBUWGYLHN4======
http://www.wikidata.org/entity/Q1474005	1780	Western Illinois University	IL	IIA	506	427	350.0	421	587	500	414.0	493	241	171	123	62	606	http://dbpedia.org/resource/Western_Illinois_University	medium	medium	236	http://dbpedia.org/resource/Western_Illinois_University	http://yago-knowledge.org/resource/Western_Illinois_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5EWY3DJNZXWS427KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q924318	1781	Wheaton College	IL	IIA	510	437	368.0	452	640	569	461.0	574	67	54	32	3	156	http://dbpedia.org/resource/Wheaton_College_(Massachusetts)	medium	medium	237	http://dbpedia.org/resource/Wheaton_College_(Massachusetts)	http://yago-knowledge.org/resource/Wheaton_College_(Massachusetts)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3IMVQXI33OL5BW63DMMVTWKXZIJVQXG43BMNUHK43FOR2HGKI=
http://www.wikidata.org/entity/Q941855	9333	Sangamon State University	IL	IIA	499	437	370.0	433	594	516	447.0	516	50	62	46	5	163	http://dbpedia.org/resource/University_of_Illinois_at_Springfield	medium	medium	238	http://dbpedia.org/resource/University_of_Illinois_at_Springfield	http://yago-knowledge.org/resource/University_of_Illinois_at_Springfield	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUS3DMNFXG62LTL5QXIX2TOBZGS3THMZUWK3DE
http://www.wikidata.org/entity/Q4754216	1785	Anderson University	IN	IIB	415	340	316.0	347	532	427	389.0	437	43	45	36	14	138	http://dbpedia.org/resource/Anderson_University_(Indiana)	low	low	239	http://dbpedia.org/resource/Anderson_University_(Indiana)	http://yago-knowledge.org/resource/Anderson_University_(Indiana)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLOMRSXE43PNZPVK3TJOZSXE43JOR4V6KCJNZSGSYLOMEUQ====
http://www.wikidata.org/entity/Q805122	1786	Ball State University	IN	I	517	410	332.0	384	666	537	438.0	501	297	160	350	155	965	http://dbpedia.org/resource/Ball_State_University	medium	medium	240	http://dbpedia.org/resource/Ball_State_University	http://yago-knowledge.org/resource/Ball_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNRWF6U3UMF2GKX2VNZUXMZLSONUXI6I=
