Wikidata_URI15	id	Company	Industry	Country	rating	Sales	Profits	Assets	Rank	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q1127887	478	Vivendi	Telecommunications services	France	27.8	38.3	0.2	76.6	536	http://dbpedia.org/resource/Vivendi	medium	http://dbpedia.org/resource/Vivendi	http://yago-knowledge.org/resource/Vivendi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTJOZSW4ZDJ
http://www.wikidata.org/entity/Q186394	479	Fujitsu	Computer Hardware	Japan	9.2	54.0	0.5	35.0	537	http://dbpedia.org/resource/Fujitsu	low	http://dbpedia.org/resource/Fujitsu	http://yago-knowledge.org/resource/Fujitsu	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTVNJUXI43V
	480	Charles Schwab	Investment Services	United States	22.8	5.0	0.9	133.6	538	http://dbpedia.org/resource/Charles_Schwab	medium	http://dbpedia.org/resource/Charles_R._Schwab		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMFZGYZLTL5JC4X2TMNUHOYLC
http://www.wikidata.org/entity/Q359420	481	SSE	Electric Utilities	United Kingdom	21.2	50.8	0.3	31.1	539	http://dbpedia.org/resource/SSE	medium	http://dbpedia.org/resource/SSE		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2TIU======
	482	Al Rajhi Bank	Regional Banks	Saudi Arabia	26.0	4.0	2.1	71.3	539	http://dbpedia.org/resource/Al_Rajhi_Bank	medium	http://dbpedia.org/resource/Al-Rajhi_Bank		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMFVJGC2TINFPUEYLONM======
	483	Ingersoll-Rand	Conglomerates	Ireland	16.4	14.0	1.0	18.5	541	http://dbpedia.org/resource/Ingersoll-Rand	medium	http://dbpedia.org/resource/Ingersoll_Rand		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOM5SXE43PNRWF6UTBNZSA====
http://www.wikidata.org/entity/Q1146772	484	Sime Darby	Conglomerates	Malaysia	17.3	15.0	1.3	14.9	542	http://dbpedia.org/resource/Sime_Darby	medium	http://dbpedia.org/resource/Sime_Darby	http://yago-knowledge.org/resource/Sime_Darby	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JNVSV6RDBOJRHS===
	485	Halkbank	Regional Banks	Turkey	13.3	6.2	1.5	61.0	543	http://dbpedia.org/resource/Halkbank	medium	http://dbpedia.org/resource/Halk_Bankası		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBNRVV6QTBNZVWC46EWE======
http://www.wikidata.org/entity/Q170416	486	Philips	Conglomerates	Netherlands	27.5	32.7	0.3	35.8	544	http://dbpedia.org/resource/Philips	medium	http://dbpedia.org/resource/Philips	http://yago-knowledge.org/resource/Philips	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDINFWGS4DT
http://www.wikidata.org/entity/Q48754	487	PPG Industries	Diversified Chemicals	United States	20.2	15.2	0.9	15.9	545	http://dbpedia.org/resource/PPG_Industries	medium	http://dbpedia.org/resource/PPG_Industries	http://yago-knowledge.org/resource/PPG_Industries	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UCQI5PUS3TEOVZXI4TJMVZQ====
http://www.wikidata.org/entity/Q648280	488	Mitsubishi Heavy Industries	Heavy Equipment	Japan	18.8	34.1	0.3	48.0	546	http://dbpedia.org/resource/Mitsubishi_Heavy_Industries	medium	http://dbpedia.org/resource/Mitsubishi_Heavy_Industries	http://yago-knowledge.org/resource/Mitsubishi_Heavy_Industries	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJORZXKYTJONUGSX2IMVQXM6K7JFXGI5LTORZGSZLT
http://www.wikidata.org/entity/Q2116312	489	Transneft	Oil Services & Equipment	Russia	3.6	20.8	5.8	57.8	547	http://dbpedia.org/resource/Transneft	low	http://dbpedia.org/resource/Transneft	http://yago-knowledge.org/resource/Transneft	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSMFXHG3TFMZ2A====
	490	Korea Electric Power	Electric Utilities	South Korea	17.4	43.9	-2.8	129.3	548	http://dbpedia.org/resource/Korea_Electric_Power	medium	http://dbpedia.org/resource/Korea_Electric_Power_Corporation		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3POJSWCX2FNRSWG5DSNFRV6UDPO5SXEX2DN5ZHA33SMF2GS33O
	491	Marsh & McLennan	Insurance Brokers	United States	20.3	11.9	1.2	16.3	549	http://dbpedia.org/resource/Marsh_&_McLennan	medium	http://dbpedia.org/resource/Marsh_&_McLennan_Companies		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJZWQXZGL5GWGTDFNZXGC3S7INXW24DBNZUWK4Y=
http://www.wikidata.org/entity/Q246512	492	Kellogg	Food Processing	United States	22.5	14.2	1.0	15.2	551	http://dbpedia.org/resource/Kellogg	medium	http://dbpedia.org/resource/Kellogg		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FNRWG6Z3H
	493	Aisin Seiki	Auto & Truck Parts	Japan	10.6	27.8	0.7	24.7	552	http://dbpedia.org/resource/Aisin_Seiki	medium	http://dbpedia.org/resource/Aisin_Seiki_Co.		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLJONUW4X2TMVUWW2K7INXS4===
http://www.wikidata.org/entity/Q1344587	494	Entergy	Electric Utilities	United States	11.6	10.3	0.9	43.2	553	http://dbpedia.org/resource/Entergy	medium	http://dbpedia.org/resource/Entergy	http://yago-knowledge.org/resource/Entergy	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLOORSXEZ3Z
http://www.wikidata.org/entity/Q528842	495	Astellas Pharma	Pharmaceuticals	Japan	25.9	11.7	0.9	16.6	553	http://dbpedia.org/resource/Astellas_Pharma	medium	http://dbpedia.org/resource/Astellas_Pharma	http://yago-knowledge.org/resource/Astellas_Pharma	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTORSWY3DBONPVA2DBOJWWC===
http://www.wikidata.org/entity/Q493145	496	SK Telecom	Telecommunications services	South Korea	11.5	14.5	1.0	24.1	555	http://dbpedia.org/resource/SK_Telecom	medium	http://dbpedia.org/resource/SK_Telecom	http://yago-knowledge.org/resource/SK_Telecom	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2LL5KGK3DFMNXW2===
http://www.wikidata.org/entity/Q2287759	497	Simon Property Group	Real Estate	United States	49.5	4.9	1.4	32.6	556	http://dbpedia.org/resource/Simon_Property_Group	medium	http://dbpedia.org/resource/Simon_Property_Group	http://yago-knowledge.org/resource/Simon_Property_Group	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JNVXW4X2QOJXXAZLSOR4V6R3SN52XA===
http://www.wikidata.org/entity/Q53247	498	Panasonic	Consumer Electronics	Japan	16.7	94.8	-9.3	76.1	557	http://dbpedia.org/resource/Panasonic	medium	http://dbpedia.org/resource/Panasonic		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBNZQXG33ONFRQ====
http://www.wikidata.org/entity/Q470156	499	AmerisourceBergen	Pharmaceuticals	United States	11.3	80.6	0.7	15.5	558	http://dbpedia.org/resource/AmerisourceBergen	medium	http://dbpedia.org/resource/AmerisourceBergen	http://yago-knowledge.org/resource/AmerisourceBergen	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNMVZGS43POVZGGZKCMVZGOZLO
http://www.wikidata.org/entity/Q1534795	500	Goldcorp	Diversified Metals & Mining	Canada	26.4	5.4	1.7	31.2	559	http://dbpedia.org/resource/Goldcorp	medium	http://dbpedia.org/resource/Goldcorp	http://yago-knowledge.org/resource/Goldcorp	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3PNRSGG33SOA======
http://www.wikidata.org/entity/Q1486956	501	Xcel Energy	Electric Utilities	United States	14.2	10.1	0.9	31.1	560	http://dbpedia.org/resource/Xcel_Energy	medium	http://dbpedia.org/resource/Xcel_Energy	http://yago-knowledge.org/resource/Xcel_Energy	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WDDMVWF6RLOMVZGO6I=
http://www.wikidata.org/entity/Q5629186	502	HDFC	Consumer Financial Services	India	23.3	5.9	1.1	41.6	561	http://dbpedia.org/resource/HDFC	medium	http://dbpedia.org/resource/HDFC		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SCEIZBQ====
http://www.wikidata.org/entity/Q489921	503	MasterCard	Consumer Financial Services	United States	63.8	7.4	2.8	12.5	561	http://dbpedia.org/resource/MasterCard	medium	http://dbpedia.org/resource/MasterCard	http://yago-knowledge.org/resource/MasterCard	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBON2GK4SDMFZGI===
http://www.wikidata.org/entity/Q419823	504	Solvay	Diversified Chemicals	Belgium	12.5	16.4	0.8	23.4	564	http://dbpedia.org/resource/Solvay	medium	http://dbpedia.org/resource/Solvay		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PNR3GC6I=
http://www.wikidata.org/entity/Q901886	505	Yara International	Specialized Chemicals	Norway	13.2	15.1	1.9	14.4	565	http://dbpedia.org/resource/Yara_International	medium	http://dbpedia.org/resource/Yara_International	http://yago-knowledge.org/resource/Yara_International	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLBOJQV6SLOORSXE3TBORUW63TBNQ======
	506	Sumitomo Electric	Auto & Truck Parts	Japan	10.0	24.9	0.7	25.0	566	http://dbpedia.org/resource/Sumitomo_Electric	medium	http://dbpedia.org/resource/Sumitomo_Electric_Industries		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VNVUXI33NN5PUK3DFMN2HE2LDL5EW4ZDVON2HE2LFOM======
http://www.wikidata.org/entity/Q696743	507	Quanta Computer	Computer Hardware	Taiwan	8.5	34.4	0.8	24.6	567	http://dbpedia.org/resource/Quanta_Computer	low	http://dbpedia.org/resource/Quanta_Computer	http://yago-knowledge.org/resource/Quanta_Computer	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULVMFXHIYK7INXW24DVORSXE===
	508	Regions Financial	Regional Banks	United States	11.8	6.0	1.1	121.3	568	http://dbpedia.org/resource/Regions_Financial	medium	http://dbpedia.org/resource/Regions_Financial_Corporation		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFM5UW63TTL5DGS3TBNZRWSYLML5BW64TQN5ZGC5DJN5XA====
http://www.wikidata.org/entity/Q613922	509	Falabella	Department Stores	Chile	26.8	11.5	0.8	17.9	569	http://dbpedia.org/resource/Falabella	medium	http://dbpedia.org/resource/Falabella	http://yago-knowledge.org/resource/Falabella	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTBNRQWEZLMNRQQ====
http://www.wikidata.org/entity/Q3895	510	Adidas	Apparel/Accessories	Germany	21.8	19.6	0.7	14.7	570	http://dbpedia.org/resource/Adidas	medium	http://dbpedia.org/resource/Adidas	http://yago-knowledge.org/resource/Adidas	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLENFSGC4Y=
http://www.wikidata.org/entity/Q738770	511	Western Digital	Computer Storage Devices	United States	12.1	15.6	2.1	13.9	570	http://dbpedia.org/resource/Western_Digital	medium	http://dbpedia.org/resource/Western_Digital	http://yago-knowledge.org/resource/Western_Digital	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5CGSZ3JORQWY===
http://www.wikidata.org/entity/Q1053372	512	Cencosud	Food Retail	Chile	17.4	19.1	0.6	19.7	573	http://dbpedia.org/resource/Cencosud	medium	http://dbpedia.org/resource/Cencosud	http://yago-knowledge.org/resource/Cencosud	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3FNZRW643VMQ======
http://www.wikidata.org/entity/Q847484	513	Sanlam	Life & Health Insurance	South Africa	10.7	10.8	0.7	52.3	574	http://dbpedia.org/resource/Sanlam	medium	http://dbpedia.org/resource/Sanlam	http://yago-knowledge.org/resource/Sanlam	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZWGC3I=
http://www.wikidata.org/entity/Q1632461	514	Veolia Environnement	Diversified Utilities	France	6.8	38.8	0.5	57.2	576	http://dbpedia.org/resource/Veolia_Environnement	low	http://dbpedia.org/resource/Veolia_Environnement	http://yago-knowledge.org/resource/Veolia_Environnement	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTFN5WGSYK7IVXHM2LSN5XG4ZLNMVXHI===
	515	Wm Morrison Supermarkets	Food Retail	United Kingdom	9.5	28.8	1.0	16.6	576	http://dbpedia.org/resource/Wm_Morrison_Supermarkets	low	http://dbpedia.org/resource/Morrisons		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPOJZGS43PNZZQ====
http://www.wikidata.org/entity/Q251546	516	Novatek	Oil & Gas Operations	Russia	31.3	6.9	2.3	15.1	578	http://dbpedia.org/resource/Novatek	medium	http://dbpedia.org/resource/Novatek	http://yago-knowledge.org/resource/Novatek	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOZQXIZLL
http://www.wikidata.org/entity/Q407744	517	Air Products & Chemicals	Specialized Chemicals	United States	18.7	9.9	1.2	17.4	578	http://dbpedia.org/resource/Air_Products_&_Chemicals	medium	http://dbpedia.org/resource/Air_Products_&_Chemicals	http://yago-knowledge.org/resource/Air_Products_&_Chemicals	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLJOJPVA4TPMR2WG5DTL4TF6Q3IMVWWSY3BNRZQ====
http://www.wikidata.org/entity/Q578832	518	PKO Bank Polski	Regional Banks	Poland	13.8	5.7	1.2	62.3	580	http://dbpedia.org/resource/PKO_Bank_Polski	medium	http://dbpedia.org/resource/PKO_Bank_Polski	http://yago-knowledge.org/resource/PKO_Bank_Polski	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UCLJ5PUEYLONNPVA33MONVWS===
http://www.wikidata.org/entity/Q1813910	519	Tokyo Gas	Natural Gas Utilities	Japan	13.5	21.2	0.6	22.2	581	http://dbpedia.org/resource/Tokyo_Gas	medium	http://dbpedia.org/resource/Tokyo_Gas	http://yago-knowledge.org/resource/Tokyo_Gas	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPNN4W6X2HMFZQ====
	520	Precision Castparts	Aerospace & Defense	United States	28.5	7.9	1.3	16.7	582	http://dbpedia.org/resource/Precision_Castparts	medium	http://dbpedia.org/resource/Precision_Castparts_Corp.		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSMVRWS43JN5XF6Q3BON2HAYLSORZV6Q3POJYC4===
	521	Franklin Resources	Investment Services	United States	31.9	7.3	2.0	14.4	584	http://dbpedia.org/resource/Franklin_Resources	medium	http://dbpedia.org/resource/Franklin_Templeton_Investments		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMFXGW3DJNZPVIZLNOBWGK5DPNZPUS3TWMVZXI3LFNZ2HG===
http://www.wikidata.org/entity/Q350188	522	SCA	Household/Personal Care	Sweden	17.3	13.1	0.7	20.2	585	http://dbpedia.org/resource/SCA	medium	http://dbpedia.org/resource/SCA		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2DIE======
http://www.wikidata.org/entity/Q1282031	523	Ecolab	Specialized Chemicals	United States	23.5	11.8	0.7	17.6	586	http://dbpedia.org/resource/Ecolab	medium	http://dbpedia.org/resource/Ecolab	http://yago-knowledge.org/resource/Ecolab	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLDN5WGCYQ=
http://www.wikidata.org/entity/Q144617	524	Telecom Italia	Telecommunications services	Italy	15.2	37.9	-2.1	102.3	586	http://dbpedia.org/resource/Telecom_Italia	medium	http://dbpedia.org/resource/Telecom_Italia	http://yago-knowledge.org/resource/Telecom_Italia	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFNRSWG33NL5EXIYLMNFQQ====
http://www.wikidata.org/entity/Q677464	525	Dominion Resources	Electric Utilities	United States	32.7	13.1	0.3	46.8	589	http://dbpedia.org/resource/Dominion_Resources	medium	http://dbpedia.org/resource/Dominion_Resources	http://yago-knowledge.org/resource/Dominion_Resources	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDPNVUW42LPNZPVEZLTN52XEY3FOM======
http://www.wikidata.org/entity/Q963101	526	Tata Steel	Iron & Steel	India	6.4	26.1	1.0	28.8	590	http://dbpedia.org/resource/Tata_Steel	low	http://dbpedia.org/resource/Tata_Steel	http://yago-knowledge.org/resource/Tata_Steel	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBORQV6U3UMVSWY===
	527	Tencent Holdings	Computer Services	China	65.0	7.0	2.0	12.1	591	http://dbpedia.org/resource/Tencent_Holdings	medium	http://dbpedia.org/resource/Tencent	http://yago-knowledge.org/resource/Tencent_Holdings	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFNZRWK3TU
http://www.wikidata.org/entity/Q1475554	528	Sodexo	Business & Personal Services	France	14.3	22.9	0.7	15.9	592	http://dbpedia.org/resource/Sodexo	medium	http://dbpedia.org/resource/Sodexo	http://yago-knowledge.org/resource/Sodexo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PMRSXQ3Y=
http://www.wikidata.org/entity/Q483855	529	Industrial Bank of Korea	Regional Banks	South Korea	6.4	9.3	1.0	185.9	593	http://dbpedia.org/resource/Industrial_Bank_of_Korea	low	http://dbpedia.org/resource/Industrial_Bank_of_Korea	http://yago-knowledge.org/resource/Industrial_Bank_of_Korea	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOMR2XG5DSNFQWYX2CMFXGWX3PMZPUW33SMVQQ====
	530	Public Bank	Regional Banks	Malaysia	18.0	4.2	1.3	89.8	594	http://dbpedia.org/resource/Public_Bank	medium	http://dbpedia.org/resource/Public_bank	http://yago-knowledge.org/resource/Public_Bank	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDVMJWGSY27MJQW42Y=
http://www.wikidata.org/entity/Q632233	531	HeidelbergCement	Construction Materials	Germany	13.9	18.0	0.4	37.0	595	http://dbpedia.org/resource/HeidelbergCement	medium	http://dbpedia.org/resource/HeidelbergCement	http://yago-knowledge.org/resource/HeidelbergCement	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDFNFSGK3DCMVZGOQ3FNVSW45A=
http://www.wikidata.org/entity/Q1408037	532	Ferrovial	Other Transportation	Spain	11.9	10.1	0.9	27.2	596	http://dbpedia.org/resource/Ferrovial	medium	http://dbpedia.org/resource/Ferrovial	http://yago-knowledge.org/resource/Ferrovial	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTFOJZG65TJMFWA====
	533	Cemig	Electric Utilities	Brazil	10.7	9.5	2.2	19.4	597	http://dbpedia.org/resource/Cemig	medium	http://dbpedia.org/resource/CEMIG		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q2FJVEUO===
	534	Swatch Group	Apparel/Accessories	Switzerland	32.1	8.5	1.7	12.0	598	http://dbpedia.org/resource/Swatch_Group	medium	http://dbpedia.org/resource/The_Swatch_Group		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVG53BORRWQX2HOJXXK4A=
	535	Yum Brands	Restaurants	United States	31.6	13.6	1.6	9.0	598	http://dbpedia.org/resource/Yum_Brands	medium	http://dbpedia.org/resource/Yum!_Brands		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLVNUQV6QTSMFXGI4Y=
http://www.wikidata.org/entity/Q36303	536	Thales	Aerospace & Defense	France	8.8	18.2	0.7	28.2	600	http://dbpedia.org/resource/Thales	low	http://dbpedia.org/resource/Thales	http://yago-knowledge.org/resource/Thales	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMFWGK4Y=
	537	Unum Group	Life & Health Insurance	United States	7.5	10.5	0.9	62.2	601	http://dbpedia.org/resource/Unum_Group	low	http://dbpedia.org/resource/Unum		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOOVWQ====
http://www.wikidata.org/entity/Q557880	538	Investor	Investment Services	Sweden	22.9	3.5	3.7	35.3	602	http://dbpedia.org/resource/Investor	medium	http://dbpedia.org/resource/Investor		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOOZSXG5DPOI======
http://www.wikidata.org/entity/Q168115	539	Toray Industries	Diversified Chemicals	Japan	10.4	19.2	0.8	18.8	604	http://dbpedia.org/resource/Toray_Industries	medium	http://dbpedia.org/resource/Toray_Industries	http://yago-knowledge.org/resource/Toray_Industries	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPOJQXSX2JNZSHK43UOJUWK4Y=
http://www.wikidata.org/entity/Q37158	540	Starbucks	Restaurants	United States	43.2	13.7	1.4	8.5	605	http://dbpedia.org/resource/Starbucks	medium	http://dbpedia.org/resource/Starbucks	http://yago-knowledge.org/resource/Starbucks	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMFZGE5LDNNZQ====
http://www.wikidata.org/entity/Q1514221	541	Kubota	Heavy Equipment	Japan	17.4	12.2	0.7	18.0	606	http://dbpedia.org/resource/Kubota	medium	http://dbpedia.org/resource/Kubota	http://yago-knowledge.org/resource/Kubota	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3VMJXXIYI=
	542	PTT Global Chemical	Diversified Chemicals	Thailand	11.3	18.5	1.1	14.2	607	http://dbpedia.org/resource/PTT_Global_Chemical	medium	http://dbpedia.org/resource/PTT_Global_Chemical		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UCUKRPUO3DPMJQWYX2DNBSW22LDMFWA====
	543	Sprint Nextel	Telecommunications services	United States	17.5	35.3	-4.3	51.6	609	http://dbpedia.org/resource/Sprint_Nextel	medium	http://dbpedia.org/resource/Sprint_Corporation	http://yago-knowledge.org/resource/Sprint_Nextel	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3QOJUW45C7INXXE4DPOJQXI2LPNY======
http://www.wikidata.org/entity/Q359216	544	SLM	Consumer Financial Services	United States	9.0	6.1	0.9	181.3	611	http://dbpedia.org/resource/SLM	low	http://dbpedia.org/resource/SLM		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2MJU======
http://www.wikidata.org/entity/Q806626	545	Bank Central Asia	Regional Banks	Indonesia	27.1	4.0	1.2	46.0	613	http://dbpedia.org/resource/Bank_Central_Asia	medium	http://dbpedia.org/resource/Bank_Central_Asia	http://yago-knowledge.org/resource/Bank_Central_Asia	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZVV6Q3FNZ2HEYLML5AXG2LB
	546	Publicis Groupe	Advertising	France	14.7	8.7	1.0	21.8	615	http://dbpedia.org/resource/Publicis_Groupe	medium	http://dbpedia.org/resource/Publicis		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDVMJWGSY3JOM======
	547	DISH Network	Broadcasting & Cable	United States	15.9	14.3	0.6	17.4	616	http://dbpedia.org/resource/DISH_Network	medium	http://dbpedia.org/resource/Dish_Network		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDJONUF6TTFOR3W64TL
http://www.wikidata.org/entity/Q967265	548	Kohl's	Department Stores	United States	11.4	19.3	1.0	13.9	616	http://dbpedia.org/resource/Kohl's	medium	http://dbpedia.org/resource/Kohl's	http://yago-knowledge.org/resource/Kohl's	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3PNBWCO4Y=
http://www.wikidata.org/entity/Q717531	549	Chunghwa Telecom	Telecommunications services	Taiwan	24.3	7.4	1.4	15.2	618	http://dbpedia.org/resource/Chunghwa_Telecom	medium	http://dbpedia.org/resource/Chunghwa_Telecom	http://yago-knowledge.org/resource/Chunghwa_Telecom	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IOVXGO2DXMFPVIZLMMVRW63I=
http://www.wikidata.org/entity/Q910310	550	T&D Holdings	Life & Health Insurance	Japan	8.1	24.5	0.3	155.1	619	http://dbpedia.org/resource/T&D_Holdings	low	http://dbpedia.org/resource/T&D_Holdings	http://yago-knowledge.org/resource/T&D_Holdings	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VBGIRPUQ33MMRUW4Z3T
http://www.wikidata.org/entity/Q612829	551	Stryker	Medical Equipment & Supplies	United States	25.1	8.7	1.3	13.2	620	http://dbpedia.org/resource/Stryker	medium	http://dbpedia.org/resource/Stryker	http://yago-knowledge.org/resource/Stryker	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UOJ4WWZLS
http://www.wikidata.org/entity/Q29803	552	Isuzu Motors	Auto & Truck Manufacturers	Japan	10.5	16.9	1.1	14.6	621	http://dbpedia.org/resource/Isuzu_Motors	medium	http://dbpedia.org/resource/Isuzu_Motors	http://yago-knowledge.org/resource/Isuzu_Motors	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLTOV5HKX2NN52G64TT
	553	Hartford Financial Services	Diversified Insurance	United States	11.5	26.4	0.0	298.5	622	http://dbpedia.org/resource/Hartford_Financial_Services	medium	http://dbpedia.org/resource/The_Hartford		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUQYLSORTG64TE
http://www.wikidata.org/entity/Q608518	554	Unibail-Rodamco	Real Estate	France	22.2	2.3	1.9	39.0	623	http://dbpedia.org/resource/Unibail-Rodamco	medium	http://dbpedia.org/resource/Unibail-Rodamco	http://yago-knowledge.org/resource/Unibail-Rodamco	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONFRGC2LMFVJG6ZDBNVRW6===
